,count,hate_speech,offensive_language,neither,class,tweet
7489,3,0,1,2,2,"How now, gung-ho?"
7490,3,0,1,2,2,How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. @MLB another umpire mess up.... Smh
7491,3,0,0,3,2,Hugs or Kisses? &#8212; Hugs. It gives you a warm fuzzy feeling. http://t.co/HRY3sVlwgs
7492,3,0,1,2,2,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity
7493,3,0,1,2,2,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
@somehoee"
7494,3,0,0,3,2,I almost stepped on a bird running around the floor ah they are so creepy
7495,3,0,1,2,2,I also had a dream that I went to the FOB show and FOB was rude to me and @audizzle was getting badly hit on by some creep
7496,3,0,0,3,2,I always soprised dat I has mo while followers den colored
7497,3,0,0,3,2,"I am a Yankee by birth, and lived much of my life in north. I see no diff in level of racism @frendafox @melinwy @NoahCRothman"
7498,3,0,0,3,2,I am a celestial body hello http://t.co/yKDRM9Ax69
7499,3,0,0,3,2,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @Wikiparaz ; absolute perfection.
7500,3,0,1,2,2,I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis
7501,3,0,0,3,2,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).
7502,3,0,0,3,2,I ate a monkey. #AndNowIHaveEbola
7503,3,0,0,3,2,"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc"
7504,3,0,0,3,2,"I been to mushroom mountain
Once or twice but who's countin'
But nothin compares
To these blue &amp; yellow purple pills&#128156; http://t.co/fMjlVMEqDO"
7505,3,0,0,3,2,I can hear birds outside!!!
7506,3,0,0,3,2,I can hear my mom playing flappy bird in the living room &#128514;&#128514;
7507,3,0,0,3,2,I can hear the birds chirpin!
7508,3,0,1,2,2,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
7509,3,0,0,3,2,"I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree."
7510,3,0,0,3,2,I can't play flappy bird. It makes me angry.
7511,3,0,0,3,2,I can't sleep so ima watch Spongebob and eat crackers and peanut butter
7512,3,0,0,3,2,I can't take you serious if you wear colored contacts.
7513,3,0,0,3,2,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
7514,4,1,1,2,2,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash
7515,3,0,0,3,2,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
7516,3,0,1,2,2,I cannot express how infinitely better the book is to this trash.
7517,3,0,1,2,2,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded
7518,3,0,0,3,2,I could go for a brownie right now
7519,3,0,1,2,2,I couldn't press send. That tweet about anchor babies was even too raw for me.
7520,3,0,0,3,2,I def got a few shades darker cutting my mama grass. There goes my yellow frame lol
7521,3,0,1,2,2,"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh"
7522,3,0,0,3,2,I don&#8217;t talk trash regarding sports.
7523,6,0,1,5,2,I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies
7524,3,0,1,2,2,I don't know what you been told but I love them project hoes
7525,3,0,0,3,2,"I don't know what's more stressful, midterms or flappy birds."
7526,3,0,0,3,2,I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl
7527,3,0,0,3,2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
7528,3,0,0,3,2,"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!"
7529,3,0,1,2,2,I dont understand rich people who dress like trash
7530,3,0,0,3,2,I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M
7531,3,0,0,3,2,I find it amusing that Senator @tedcruz is an anchor baby. #LMAO
7532,3,0,0,3,2,I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs
7533,3,0,0,3,2,I from the planet of apes king Kong clips
7534,3,0,1,2,2,I get a 50 pound bag of dawg for the mutts
7535,3,0,0,3,2,I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it
7536,3,1,0,2,2,I got dirty birds hey shoot like Larry bird hey
7537,6,0,0,6,2,I got my eyes on this red bone
7538,3,0,1,2,2,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!
7539,3,0,0,3,2,I grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork.
7540,3,0,0,3,2,I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions
7541,3,0,0,3,2,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME"
7542,3,0,0,3,2,I hate Hashtag activism. No lie. I think 95% of it is trash.
7543,3,0,0,3,2,"I hate being profiled. I'm not ""country"", I'm not a ""hick"". I'm Eric Dean Vestal, and I'm doing what makes me happy, not anything else.&#128076;&#128075;"
7544,3,0,1,2,2,I hate my dog's name.. It sounds so ghetto. &#128528;
7545,3,0,0,3,2,I hate that I wake up early the morning after I drink. But the fact that there was a cold yellow gatorade in the fridge gets me so happy
7546,3,1,0,2,2,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled
7547,3,1,0,2,2,I hate when females try to sound like bird heads
7548,3,0,0,3,2,I hate yellow jackets can't feel arms and back lol
7549,3,0,0,3,2,I have a feeling tonight will be trash.
7550,3,0,0,3,2,I have never actually seen a yellow duck.
7551,3,1,0,2,2,I have no clothes that make me look like a redneck but I tried my best &#128514;
7552,3,0,0,3,2,I have really light colored eyebrows naturally and it's not ok
7553,3,0,0,3,2,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;
7554,3,0,0,3,2,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
7555,3,0,0,3,2,I hear the same thing day in and day out.... its for the birds.
7556,3,0,0,3,2,I hope Charlie brought the lube for this test...
7557,3,0,0,3,2,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez"
7558,3,0,0,3,2,I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.
7559,3,0,0,3,2,I hopes dis don't come as a severe shock to use but I'm colored
7560,3,0,0,3,2,I ignore birds
7561,3,0,0,3,2,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB
7562,3,0,0,3,2,I just need the Yankees to win the pennant!
7563,3,0,0,3,2,I just put down a pan of brownies
7564,3,0,0,3,2,I just saw a man have a actual conversation with his bird haha
7565,3,0,0,3,2,I just wanna cuddle with my boyfriend under a fuzzy blanket &amp; drink hot tea and have my hair played with so I can go to bed.
7566,3,0,1,2,2,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol
7567,3,0,0,3,2,I just want vanilla Oreos
7568,3,0,0,3,2,I just whipped up these #homemade #pickled #eggs while home being a cripple... Made with #garlic&#8230; http://t.co/0xKFnW3luF
7569,3,0,0,3,2,"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system."
7570,3,0,1,2,2,"I know I'm a hillbilly, but is there anything better than a big pot of beans and cornbread? Little hot sauce on top."
7571,3,0,0,3,2,"I know right. Get one guy out!! Man! @pjmclaugh: You had ONE JOB, Josh@Nobz13 Outman! #Yankees&#8221;"
7572,3,0,0,3,2,I learnt about birds as a child. Best time to learn @BBCRadio2
7573,3,0,0,3,2,I like Rivers he talks a lot of trash you can tell he loves the game
7574,3,0,0,3,2,I like the Yankees toinight -107 http://t.co/J4rhaMBu
7575,3,0,0,3,2,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like."
7576,6,0,0,6,2,"I liked a @YouTube video http://t.co/QGNHiLdTTv The Sock Fairy, a short film"
7577,3,0,0,3,2,I live for two-bite brownies
7578,3,0,0,3,2,I look like a dusty bird today..
7579,3,0,0,3,2,"I love ""Butter"" by ATCQ, but I'd love it more if Q-Tip's hook was just looped for three and a half minutes instead of Phife's trash verses."
7580,3,0,0,3,2,I love Liv when she gets ghetto
7581,3,0,0,3,2,I love floating monkey heads as much as the next person but Active Surplus' website is just redonkulus. http://www.activesurplus.com/
7582,3,0,0,3,2,"I love how we can marry and still be the same queer, messy, funny, fabulous, dramatic community we've always been. Why I love us."
7583,3,0,0,3,2,I love jigg jigg&#128514;
7584,3,0,0,3,2,I love me some chunky babies &#128525;&#128525;
7585,3,0,0,3,2,I love the acoustic domes in the hallways. Favorite place to sing in public. No lie. http://t.co/G6Az9ryUbQ
7586,3,0,0,3,2,I love watching birds migrate. Wish I understood why it's such a peaceful sight.
7587,3,0,0,3,2,I love wearing fuzzy socks to work
7588,3,0,0,3,2,I luh to lick the middle like an Oreo
7589,3,0,0,3,2,"I luv watching gas monkey, they be havin some classics on there."
7590,3,0,0,3,2,I may or may not have at least 4 FOB related tattoos already planned out.
7591,3,0,1,2,2,"I mean most ppl confuse when to use ""to"" and ""too"", this nicca used the word ""two"" when he should've used ""to"" &#128530;"
7592,3,0,0,3,2,"I mean...If you blow a foul there, it has to be a yellow in that situation no?"
7593,3,0,0,3,2,I miss Twinkies and Susie Qs. Tragic loss to society. What is next? Pixie Turtles?
7594,3,0,0,3,2,I miss my monkey &#128533;
7595,3,0,0,3,2,I need a Spanish WOMAN. They don't have ghetto names. They can cook. They down with u till the casket and they curvy.
7596,3,0,0,3,2,I need a cowboy killer and a cold one about now. @mr_dtb probably too tired tho to get down.&#128541;
7597,3,0,1,2,2,I need a heated bra because my nips hurt so bad!
7598,3,0,0,3,2,I need like 43 fuzzy blankets to sleep &#128525;&#128139;
7599,3,0,1,2,2,I need sleep but can't seem to get that place that let's you clam down and sleep :(
7600,3,0,0,3,2,I need to pick between two wigs. The agony. ;__; My cute multi-colored bob or my red Stevie Nicks curly one?
7601,3,0,0,3,2,I nicknamed Lux Coach K because without him we would of never heard of Duke lol Charlie
7602,3,0,1,2,2,I openly admit to being the level of white trash that will drive across town to the gas station with free hot dogs &amp; half price drinks.
7603,3,0,1,2,2,I pictured Angus running up the side of FOB Sharana with every day in Afghanistan @ReturnTo1776 http://t.co/zj1MK6w7EF
7604,3,0,0,3,2,I rather watch the oak cliff redskins and oak cliff comets play hell
7605,6,0,0,6,2,I really want a girl to make me some brownies &#128553;&#128557;
7606,3,0,0,3,2,I really want a sports star to get a pet monkey and name him Achilles.
7607,3,0,0,3,2,I remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash.
7608,3,0,0,3,2,I remember the VA Tech band called us planet of the apes. I was ready to flip
7609,3,0,0,3,2,I rescued a baby bird &#128035; http://t.co/Ad7yy4CuQt
7610,3,0,1,2,2,I said middle school days as in the ghetto way people... &#8212; and what I am nor here to impress you what are you go... http://t.co/qYpvIKcRfY
7611,3,0,1,2,2,I see u jigga!!!! Hillary $wankin
7612,6,1,0,5,2,I see ya big Boi in the Oreo V's
7613,3,0,0,3,2,I sho do miss my Uncle Tom
7614,3,0,0,3,2,I should start wearing beanies more
7615,3,0,1,2,2,I show do like The Jeffersons. Dat George make me wanna open up a dry cleaning stow and call all da white folk honkey
7616,3,0,0,3,2,I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.
7617,3,0,0,3,2,I swear the people cleaning the office switch what side the trash vs recycling cans are on on purpose to mess with me.
7618,3,0,0,3,2,I talked to some birds... I fell in love again..
7619,3,1,0,2,2,I think I found a normal roommate again! Praise be to Jesus! These current ones are about to get their throats slit in their sleep!
7620,3,0,0,3,2,I think I'll have salad bar for lunch today. Gotta make up for the birthday brownies somehow... #LastHurrahThenDietStarts
7621,3,0,0,3,2,I think I'll just eat this brownie and pass out
7622,3,0,0,3,2,I think I'm gonna walk around the house free as a bird.
7623,3,0,0,3,2,I think about the fact that dinosaurs evolved into birds every time I eat chicken. Dinosaurs are delicious.
7624,3,0,1,2,2,I thought she was albino tho &#128563;
7625,3,0,1,2,2,"I told her too. I said ""bri don't get in tweef with anyone because you're trash at it"" and then she goes and tweefs with like 6 freshman"
7626,3,0,0,3,2,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa."
7627,3,0,0,3,2,I traveled back in time to Middle-earth and crept up on my enemy. I slit the hobbit's throat and by reflex vomited into my trembling hand.
7628,3,0,0,3,2,I uploaded a @YouTube video http://t.co/8rLE3JNr GOProud Makes Money Out of Twinkie Crisis in Free Market Spirit
7629,3,0,0,3,2,"I uploaded a @YouTube video http://t.co/JHUuZpgr UPDATE ON UGANDA ANTI-GAY BILL: Freemasonry, Anglo-American Influence, and"
7630,3,0,0,3,2,I used to chug vodka and orange juice. I also used to chug vodka and gatorade... I used to chug vodka.
7631,3,0,0,3,2,"I used to get GRs a lot, tho. maybe that's why my soles cracked so much... http://t.co/lRCb0vabiG"
7632,3,0,0,3,2,I used to picture him coming up the wadi to FOB Sharana with a barrel of brandy for me @iiarwatch
7633,3,0,1,2,2,I wanna go to a trash talk concert
7634,3,0,0,3,2,I wanna try pot brownies.
7635,3,0,0,3,2,I want Oreos!! Who can help me
7636,3,0,1,2,2,I want a cowboy killer
7637,3,0,0,3,2,I want a four loco right now so I can chug it and go straight to sleep.
7638,3,0,0,3,2,I want a slope job so I can get away from everything and be by myself for two weeks. I hate being around people unless they are my friends.
7639,3,0,0,3,2,"I want some cookies, brownies and ice cream. &#128523;"
7640,3,0,0,3,2,I want some monkey bread &#128553;&#128588;
7641,3,0,0,3,2,I want some monkey bread.
7642,3,0,0,3,2,I want to go to the pumpkin patch but the love birds will make it a date and then the rest of us will be uncomfortable.
7643,3,0,0,3,2,"I was accused of never taking a full front face shot, so here is one. No slant or angle or nothing. :) http://t.co/yCuVyPV1n0"
7644,3,0,1,2,2,"I was flying down the slope and just rammed into this small Asian boy, kid got up like a champ and walked it off"
7645,3,0,0,3,2,I was in love with Charlie &#128553;
7646,3,0,0,3,2,I was informed about a bird (pheonix) today that I could not find a physical image of.All paintings.Mythological or extinct?
7647,3,0,0,3,2,I was told never fold &amp; never sell my sole
7648,3,0,0,3,2,I went outside and got mad bc this weather is trash
7649,3,0,0,3,2,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P"
7650,3,0,0,3,2,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees"
7651,3,0,0,3,2,I wonder how many Yankee fans are hurt that Derek Jeter is out until after the all star break lmao &#128514;
7652,3,0,1,2,2,"I would bitch about the weather being bipolar, but I'm just gonna appreciate how nice it is instead"
7653,3,0,1,2,2,I would describe @whatupag's work as blaxican.
7654,3,0,0,3,2,"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe"
7655,3,0,1,2,2,"I would went in on that ref hell, with a post game interview saying he called me sad and trash."
7656,3,0,0,3,2,I'd be the best at owning a bird. I could teach them the funniest things to say.
7657,3,0,0,3,2,I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.
7658,3,0,0,3,2,I'd kill to meet Charlie Sheen.
7659,9,0,3,6,2,I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl
7660,3,0,0,3,2,I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP... http://t.co/tLec4vKUYd
7661,3,0,0,3,2,I'll be a Yankee fan forever
7662,3,0,0,3,2,I'll give you a baby zebra girl.
7663,3,0,1,2,2,I'll let u clam on top and let dat nookie pop I'm in dat cookie jar I ain't no rookie girllll
7664,6,0,0,6,2,"I'm 81 and I still eat animal crackers

 #EMABiggestFans1D"
7665,3,0,0,3,2,"I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand"
7666,3,0,0,3,2,I'm Hun-gry
7667,3,0,0,3,2,I'm Pregnant Charlie Brown! #WorstPeanutsSpecialEver
7668,3,1,0,2,2,"I'm a redneck, but without the homophobia and racism"
7669,3,0,0,3,2,I'm a sucker for colored eyes &#128532;&#128532;
7670,3,0,0,3,2,I'm about to post my Charlie Clips vs Yung ill rap battle review in a few
7671,3,0,1,2,2,"I'm an 18 year old gay driving through the back roads of redneck Virginia blasting Cheetah Girls. If that doesn't scream sitcom, what does?"
7672,3,0,1,2,2,I'm definitely watching that mook/ lux battle today damn it!!!
7673,3,0,0,3,2,I'm finna see the Yankees win a baseball game
7674,3,0,1,2,2,I'm getting sleepy and my phone is acting retarded...
7675,3,0,1,2,2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday."
7676,4,0,1,3,2,I'm gonna be ghetto and color over the stain with a sharpie ctfu
7677,3,0,0,3,2,I'm hooked on monkey phonics.
7678,3,0,0,3,2,I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.
7679,3,0,0,3,2,I'm jus a trill nicca mane
7680,3,0,0,3,2,I'm just sitting here waiting for twitter to explode once this Yankees game ends
7681,3,0,0,3,2,I'm just tryna get to sleep before the birds start getting rowdy.
7682,3,0,0,3,2,I'm making pollo a la brasso today
7683,3,0,0,3,2,"I'm not big on the ""Uncle Tom"" slur anyway, but can we at least reserve it for those who earn it, not just those who dare to not vote Dem?"
7684,3,0,0,3,2,I'm not from the ghetto.
7685,3,0,0,3,2,I'm not really a phone kinda guy.. I actually hate talking on the phone &amp; texting kinda trash to me also.
7686,3,0,0,3,2,I'm okay with rasor talking trash
7687,6,1,2,3,2,I'm such a retard sometimes.
7688,6,0,0,6,2,I'm the biggest redskins dam right now if they get this stop
7689,3,0,0,3,2,I've got a birds eye view of all the secrets you keep.
7690,3,0,0,3,2,"I've got saltine crackers and red wine here. Is it possible to DIY a communion? I, uh, haven't been to church in awhile. #tbtweets"
7691,3,0,0,3,2,I've never had a Twinkie.
7692,3,0,0,3,2,I've pretty much eaten an entire box of my nephew's cheese nips. I only feel bad a little.
7693,3,0,0,3,2,I've seen #MajorLeauge with Charlie Sheen...........and the #Giants committed sin when they worshipped #barrybonds as a batting coach&gt;
7694,3,0,0,3,2,"I, for one, welcome our new Eastern Panhandle overlords, and hope they do a better job than the yokels who got us here in the first place."
7695,3,0,1,2,2,ISIS Jihadis Discuss &#8216;Buying And Selling&#8217; Yezidi Girls As Slaves http://t.co/UoPgIPOpWS #tcot #pjnet
7696,3,0,0,3,2,"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet"
7697,3,0,0,3,2,ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ
7698,3,1,0,2,2,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail
7699,3,0,0,3,2,"If Ashton is trash then what does that make me! Come on guys someone like Ashton can't be trash, he makes too many people smile!!"
7700,3,0,1,2,2,"If I ever committ a crime, you can cite LVL as being the sole influence."
7701,3,0,0,3,2,If I were a kid today...Michelle Obama's lunch would wind up in the trash can
7702,3,0,0,3,2,"If I'm legit trying, the WORST thing you can do is try and play games with me. You'll get the bird sooo fast."
7703,3,0,0,3,2,"If Temple beats Rutgers today, I will be a happy clam."
7704,3,0,0,3,2,If anyone wants to bring me a sweet tea to my party.. That'd make my bday perfect.. Well that and cracker barrel &#128525;&#128525;
7705,3,0,1,2,2,"If ever sports seemed scripted , this ending to this Yankee game proved it"
7706,3,0,0,3,2,If i wasn't a Yankee fan i probably would be a SF Giants fan LOL
7707,3,0,1,2,2,If only I dated a girl that lived off Mack Road I could just get the holy trinity of Sacramento ghettos on a daily basis
7708,3,0,1,2,2,"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E"
7709,3,0,0,3,2,"If the @Yankees get Dempster, they just look like they're getting older. #smh Bring some youth!!! #mlb"
7710,3,0,0,3,2,"If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb"
7711,3,0,0,3,2,"If the crust ain&#8217;t graham cracker, keep that pie"
7712,3,0,1,2,2,If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ
7713,3,0,1,2,2,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate
7714,3,1,0,2,2,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
7715,3,0,1,2,2,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash
7716,3,1,0,2,2,"If you enjoy hunting for sport, then you're trash. If you hunt for food, you deserve to starve."
7717,3,0,0,3,2,"If you must call me a cracker, please call me a Cheez-It, not a saltine."
7718,3,0,0,3,2,"If you think that the term #redskins being offensive is a political issue, you are ignorant."
7719,3,1,0,2,2,"If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash."
7720,3,0,1,2,2,"If you've ever been to drunk to fish, you might be a redneck"
7721,3,0,1,2,2,Iggy is trending. Twitter's trash today.
7722,3,0,0,3,2,Igot to level 21 so far on flappy birds smh
7723,3,0,1,2,2,Im a twat
7724,3,0,0,3,2,Im glad I met this chick. Reminds me the trash I left behind
7725,3,0,0,3,2,Im in mickey ds and he gone ask for a double cheese burger wit no cheese!!! #FOH
7726,3,0,0,3,2,Im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7JNMoW
7727,3,0,0,3,2,Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.
7728,6,0,0,6,2,Ima trash @ForeverMEM85 in fantasy
7729,3,0,0,3,2,In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.
7730,3,0,0,3,2,Inbed eating left over poppadom. #livinthedream
7731,3,0,1,2,2,Indiana lost to Bowling Green. Big Ten continues to be trash.
7732,3,0,0,3,2,"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping."
7733,3,0,1,2,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6
7734,3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT
7735,3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL
7736,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9
7737,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ
7738,3,0,1,2,2,Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else
7739,3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily
7740,3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/YfUbgwQ4tw via @worldnetdaily
7741,3,0,0,3,2,Is Yankee in a good mood today or what
7742,3,1,0,2,2,Is dare any colored players in hockey?
7743,3,0,1,2,2,"Is it just me or is Hicks saying ""bung beds""? @RonandFezSXM"
7744,3,0,1,2,2,Is it weird licking your own nip?
7745,3,0,0,3,2,Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers
7746,6,1,0,5,2,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue
7747,3,0,0,3,2,It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;
7748,3,0,1,2,2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
7749,3,0,0,3,2,"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward."
7750,3,1,0,2,2,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;
7751,3,0,0,3,2,It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!
7752,3,0,0,3,2,"It's a bird? It's a plane? No, it's Peter ""Walkin on Air"" Byers @pistol_pete96 http://t.co/WHECP5kDci"
7753,3,0,0,3,2,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!
7754,3,0,0,3,2,"It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol"
7755,3,0,0,3,2,"It's almost Christmas, Charlie Brown..."
7756,3,0,0,3,2,It's gonna be a long season for the Yankees if this simulation is right #BlueJays #Rays #Yankees #Orioles&#8230; http://t.co/Zc3k9NDB1T
7757,3,0,0,3,2,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M"
7758,3,0,0,3,2,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.
7759,3,1,0,2,2,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF
7760,3,1,0,2,2,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
7761,3,1,0,2,2,"It's weird but I miss Robertson Screwdrivers :( --&gt; From &#8216;toque&#8217; to &#8216;mickey,&#8217; ten Canadianisms :: http://t.co/LUFaCmlo20 via @nationalpost"
7762,3,1,0,2,2,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials"
7763,3,0,0,3,2,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn
7764,3,0,0,3,2,"Jamaica populated with island hillbillies. Even linguistics are kind of the same, if you sub the accent. Olde English derivatives."
7765,3,0,0,3,2,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube
7766,3,0,0,3,2,Jeter almost broke Yankee stadium
7767,3,0,1,2,2,Jets trash
7768,3,1,0,2,2,Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews
7769,6,2,1,3,2,Jihadi John has struck again. Prayers with the victims' families. What is the #bounty on His head? Time 4 him 2 meet allah
7770,3,0,0,3,2,"Jihadi pop music debates: &#8220;yo, bro, did you hear the latest Abu Yasser hit?&#8221;, &#8220;No bro, I&#8217;m totally an Abu Hajar fan&#8221; #UnderGroundCulture"
7771,3,0,0,3,2,Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15
7772,3,0,0,3,2,Jihadi rehab needs to account for the unpleasant fact that it's the worst behaviors that *attract* participants. http://t.co/nJJGA7S5LQ
7773,3,0,0,3,2,Jihadi streams: British #ISIS fighter identified as Abu Abdurahman Al Britani killed in action. http://t.co/Ksowd8rRCk
7774,3,0,1,2,2,Jihadis Turn Washington National Cathedral Into Mosque For Friday Prayers http://t.co/4AHp4t86bP #lnyhbt #ccot #teaparty #gop #tgdn
7775,3,1,0,2,2,Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.
7776,3,0,0,3,2,Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ
